1438775984458,39,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-2,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,39,ISO-8859-1,1,0,12ae572e559d,0

1438775984467,22,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-3,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,22,ISO-8859-1,1,0,12ae572e559d,0

1438775984483,18,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-1,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,18,ISO-8859-1,1,0,985aa859d74d,0

1438775984502,35,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-3,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,35,ISO-8859-1,1,0,12ae572e559d,0

1438775984505,7,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-3,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,7,ISO-8859-1,1,0,99214e63c6ae,0

1438775984514,27,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-1,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,27,ISO-8859-1,1,0,12ae572e559d,0

1438775984520,21,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-2,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,21,ISO-8859-1,1,0,985aa859d74d,0

1438775984525,10,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-1,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,10,ISO-8859-1,1,0,99214e63c6ae,0

1438775984527,10,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-3,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,10,ISO-8859-1,1,0,99214e63c6ae,0

1438775984535,27,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-3,text,true,,231,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,27,ISO-8859-1,1,0,985aa859d74d,0

1438775984546,16,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-3,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,16,ISO-8859-1,1,0,99214e63c6ae,0

1438775984552,26,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-1,text,true,,231,4,4,http://172.31.8.205:27474/db/data/transaction/commit,,26,ISO-8859-1,1,0,985aa859d74d,0

1438775984559,14,Erstelle wsi,200,OK,Thread Group: getWorkspaceItems 7-2,text,true,,231,3,3,http://172.31.8.205:27474/db/data/transaction/commit,,14,ISO-8859-1,1,0,99214e63c6ae,0

